orderid,timestamp,productid,productname,category,quantity,grossvalue,discountvalue,costofgoodssold,customerid,city,locationid,channel,orderstatus,cart_abandoned,total_price
ORD001135,2025-05-11 19:52:35,P0003,Panadol Extra Box,Pain Relief,1,13.26,1.99,4.28,C00696,Medina,E086,Mobile,Completed,0,11.27
ORD001136,2025-07-08 14:55:35,P0352,Earol Ear Drops Pack - Store Brand - Store Brand - Store Brand - Store Brand,Ear Care,1,4.63,0.23,2.84,C00922,Dammam,E048,Web,Completed,0,4.4
ORD001137,2025-07-10 05:01:58,P0024,Otrivin Nasal Spray Box,Cold & Flu,2,49.0,7.35,22.9,C00883,Mecca,E118,Web,Completed,1,41.65
ORD001138,2024-08-15 23:16:23,P0045,Sensodyne Repair & Protect Box,Oral Care,1,31.7,3.17,12.69,C00011,Dammam,E056,Web,Completed,0,28.53
ORD001139,2025-02-16 15:04:56,P0225,Sensodyne Repair & Protect Box - Store Brand - Store Brand,Oral Care,1,17.87,1.79,4.85,C00866,Medina,E050,Mobile,Completed,0,16.08
ORD001140,2025-02-13 12:59:36,P0347,Refresh Tears Eye Drops Box - Store Brand - Store Brand - Store Brand,Eye Care,1,11.65,1.75,8.56,C00764,Mecca,E088,Mobile,Completed,0,9.9
ORD001141,2024-12-16 22:30:11,P0394,Femibion Prenatal Pack - Store Brand - Store Brand,Vitamins,3,203.46,0.0,113.97,C00345,Jeddah,E084,Retail,Completed,0,203.46
ORD001142,2024-07-25 22:20:20,P0155,Pampers Baby Dry Pack - Store Brand,Baby Care,1,73.97,11.1,32.92,C00681,Medina,E088,Web,Completed,1,62.87
ORD001143,2025-02-14 02:25:06,P0371,Clobetasol Cream 0.05% 30g Box - Store Brand - Store Brand - Store Brand,Dermatology,3,109.8,10.98,58.8,C00678,Medina,E055,Web,Completed,1,98.82
ORD001144,2025-04-16 22:21:15,P0294,Colgate Total Bottle - Store Brand,Oral Care,1,14.82,2.22,4.7,C01187,Dammam,E092,Web,Completed,0,12.6
ORD001145,2024-06-17 16:58:03,P0244,Multivitamin Gummies Kids Bottle - Store Brand,Vitamins,3,152.07,22.81,54.24,C00269,Dammam,E069,Mobile,Completed,0,129.26
ORD001146,2024-07-17 18:40:08,P0197,Johnson's Baby Oil 200ml Bottle - Store Brand - Store Brand - Store Brand,Baby Care,1,17.45,1.74,5.48,C00195,Mecca,E026,Mobile,Completed,1,15.71
ORD001147,2025-02-23 18:08:55,P0309,Panadol Extra Pack - Store Brand - Store Brand,Pain Relief,1,6.97,0.7,3.34,C00621,Medina,E006,Web,Completed,0,6.27
ORD001148,2024-04-30 20:41:09,P0087,Symbicort Inhaler Box,Respiratory,4,1527.64,152.76,794.8,C00948,Jeddah,E033,Web,Completed,0,1374.88
ORD001149,2025-05-18 12:48:48,P0382,Redoxon Vitamin C 1000mg Pack - Store Brand,Vitamins,1,24.54,2.45,11.51,C00682,Mecca,E046,Web,Completed,0,22.09
ORD001150,2025-07-29 22:49:29,P0291,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand - Store Brand - Store Brand - Store Brand,Dermatology,1,34.2,0.0,6.04,C00707,Medina,E046,Mobile,Completed,1,34.2
ORD001151,2024-10-02 01:59:09,P0168,Vicks VapoRub 50g Bottle - Store Brand,Cold & Flu,1,10.43,0.0,3.83,C01065,Khobar,E017,Mobile,Completed,1,10.43
ORD001152,2024-10-22 07:57:25,P0273,Aspirin 100mg Bottle - Store Brand - Store Brand - Store Brand,Pain Relief,1,2.57,0.39,1.05,C00434,Medina,E089,Mobile,Completed,1,2.18
ORD001153,2024-04-23 12:51:03,P0257,Refresh Tears Eye Drops Pack - Store Brand,Eye Care,1,34.94,3.49,12.62,C00430,Riyadh,E005,Web,Returned,0,31.45
ORD001154,2025-01-13 14:37:20,P0391,Johnson's Baby Oil 200ml Bottle - Store Brand - Store Brand,Baby Care,2,43.64,0.0,13.94,C00902,Dammam,E044,Retail,Completed,1,43.64
ORD001155,2025-01-28 05:34:31,P0113,Panadol Advance Bottle - Store Brand,Pain Relief,1,12.85,1.28,6.73,C00534,Medina,E093,Mobile,Completed,1,11.57
ORD001156,2024-06-21 09:34:31,P0338,Aspirin 100mg Bottle - Store Brand - Store Brand - Store Brand,Pain Relief,3,6.84,0.68,2.79,C00299,Mecca,E039,Mobile,Completed,0,6.16
ORD001157,2025-09-13 05:08:20,P0208,Voltaren Emulgel 50g Box - Store Brand,Pain Relief,3,99.21,9.92,41.43,C00871,Dammam,E074,Web,Completed,1,89.29
ORD001158,2024-10-22 09:38:39,P0337,NeoCitran Hot Drink Pack - Store Brand - Store Brand - Store Brand,Cold & Flu,3,26.25,1.31,13.65,C00421,Riyadh,E036,Mobile,Completed,1,24.94
ORD001159,2024-08-10 18:11:13,P0164,Duphaston 10mg Box - Store Brand,Women's Health,3,189.6,18.96,80.25,C00479,Dammam,E001,Web,Completed,1,170.64
ORD001160,2025-08-15 10:34:56,P0283,Mometasone Furoate 0.1% 15g Pack - Store Brand,Dermatology,1,65.04,6.5,30.37,C00305,Mecca,E060,Mobile,Returned,0,58.54
ORD001161,2024-06-06 10:12:44,P0073,Pampers Baby Dry Pack,Baby Care,1,121.89,0.0,53.75,C00036,Mecca,E091,Web,Completed,0,121.89
ORD001162,2025-07-09 05:43:27,P0303,Band-Aid Assorted Box - Store Brand - Store Brand,First Aid,4,28.16,4.22,15.24,C00246,Khobar,E082,Mobile,Completed,1,23.94
ORD001163,2025-05-30 02:43:49,P0294,Colgate Total Bottle - Store Brand,Oral Care,1,14.82,1.48,4.7,C00723,Dammam,E041,Web,Completed,1,13.34
ORD001164,2025-04-14 12:48:34,P0007,Aspirin 100mg Pack,Pain Relief,1,7.79,0.39,2.97,C00823,Mecca,E087,Web,Completed,0,7.4
ORD001165,2025-07-26 09:06:00,P0304,Imodium 2mg Bottle - Store Brand,Gastrointestinal,2,50.78,5.08,17.98,C00188,Mecca,E011,Web,Cancelled,0,45.7
ORD001166,2024-11-14 02:49:44,P0172,Imodium 2mg Pack - Store Brand - Store Brand,Gastrointestinal,1,17.36,1.74,5.26,C00283,Khobar,E058,Mobile,Completed,0,15.62
ORD001167,2025-07-20 20:23:37,P0176,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand,Dermatology,1,67.66,10.15,17.3,C00575,Mecca,E054,Retail,Completed,0,57.51
ORD001168,2025-05-29 04:01:54,P0281,Otrivin Nasal Spray Box - Store Brand - Store Brand - Store Brand,Cold & Flu,3,23.34,1.17,13.32,C00580,Riyadh,E049,Retail,Completed,0,22.17
ORD001169,2024-06-06 07:04:58,P0214,Omega-3 Fish Oil Pack - Store Brand - Store Brand,Vitamins,1,57.26,2.86,22.53,C01100,Riyadh,E015,Mobile,Completed,0,54.4
ORD001170,2025-01-28 12:36:06,P0235,Pampers Baby Dry Box - Store Brand - Store Brand,Baby Care,2,126.56,12.66,50.58,C00994,Mecca,E097,Web,Completed,0,113.9
ORD001171,2024-11-26 01:21:38,P0303,Band-Aid Assorted Box - Store Brand - Store Brand,First Aid,3,21.12,0.0,11.43,C00176,Riyadh,E086,Retail,Returned,0,21.12
ORD001172,2025-04-17 02:53:08,P0025,Centrum Multivitamins Pack,Vitamins,2,223.28,33.49,73.34,C00904,Jeddah,E029,Retail,Completed,1,189.79
ORD001173,2024-10-31 07:57:28,P0014,Brufen 400mg Bottle,Pain Relief,4,90.76,13.61,32.24,C00708,Medina,E021,Retail,Completed,0,77.15
ORD001174,2024-03-25 13:27:40,P0164,Duphaston 10mg Box - Store Brand,Women's Health,2,126.4,12.64,53.5,C00755,Dammam,E098,Web,Completed,0,113.76
ORD001175,2025-01-14 17:28:25,P0238,Duphaston 10mg Pack - Store Brand,Women's Health,2,106.28,15.94,34.2,C00940,Medina,E054,Web,Completed,0,90.34
ORD001176,2024-07-08 14:25:05,P0323,Panadol Extra Box - Store Brand - Store Brand - Store Brand,Pain Relief,2,9.68,0.0,2.82,C00312,Medina,E077,Mobile,Completed,0,9.68
ORD001177,2024-11-30 10:03:56,P0206,Femibion Prenatal Bottle - Store Brand,Vitamins,2,233.42,11.67,88.04,C00637,Medina,E073,Mobile,Completed,0,221.75
ORD001178,2024-04-09 14:46:13,P0195,Johnson's Baby Oil 200ml Bottle - Store Brand - Store Brand,Baby Care,3,66.0,9.9,22.08,C00219,Mecca,E071,Mobile,Completed,0,56.1
ORD001179,2025-03-13 12:40:43,P0398,Johnson's Baby Oil 200ml Box - Store Brand,Baby Care,1,30.69,1.53,9.35,C00726,Dammam,E023,Web,Completed,0,29.16
ORD001180,2024-11-28 15:15:47,P0157,Mometasone Furoate 0.1% 15g Box - Store Brand,Dermatology,1,92.73,0.0,31.76,C01163,Mecca,E115,Web,Completed,1,92.73
ORD001181,2024-09-29 07:15:16,P0056,Mometasone Furoate 0.1% 15g Bottle,Dermatology,3,314.37,47.16,130.95,C01064,Khobar,E031,Mobile,Returned,0,267.21
ORD001182,2025-07-05 02:45:02,P0267,Voltaren Emulgel 50g Bottle - Store Brand - Store Brand - Store Brand,Pain Relief,4,60.36,3.02,32.16,C00780,Jeddah,E032,Web,Returned,0,57.34
ORD001183,2024-04-17 01:47:03,P0040,Nivea Body Lotion 400ml Pack,Personal Care,3,123.42,18.51,40.35,C00948,Jeddah,E111,Mobile,Completed,1,104.91
ORD001184,2024-05-16 14:57:29,P0241,Imodium 2mg Box - Store Brand - Store Brand,Gastrointestinal,3,57.21,5.72,17.43,C00557,Jeddah,E114,Mobile,Completed,0,51.49
ORD001185,2025-02-26 13:52:27,P0238,Duphaston 10mg Pack - Store Brand,Women's Health,2,106.28,0.0,34.2,C00126,Medina,E038,Mobile,Completed,0,106.28
ORD001186,2024-12-30 05:01:00,P0002,Panadol Extra Bottle,Pain Relief,1,12.22,1.83,4.09,C00151,Khobar,E055,Mobile,Completed,0,10.39
ORD001187,2025-06-16 07:43:36,P0357,Earol Ear Drops Pack - Store Brand - Store Brand - Store Brand - Store Brand - Store Brand,Ear Care,3,8.88,0.0,6.09,C01070,Dammam,E093,Web,Completed,0,8.88
ORD001188,2024-07-11 05:23:22,P0349,Redoxon Vitamin C 1000mg Bottle - Store Brand - Store Brand,Vitamins,4,53.56,8.03,29.44,C00010,Jeddah,E027,Web,Completed,0,45.53
ORD001189,2025-03-13 21:29:54,P0219,Brufen 400mg Pack - Store Brand,Pain Relief,4,69.72,10.46,29.24,C00960,Khobar,E097,Web,Completed,0,59.26
ORD001190,2025-09-09 06:45:27,P0364,Duphaston 10mg Pack - Store Brand - Store Brand - Store Brand - Store Brand,Women's Health,2,33.44,5.02,17.1,C00424,Jeddah,E090,Web,Completed,0,28.42
ORD001191,2024-07-09 17:25:42,P0022,Otrivin Nasal Spray Pack,Cold & Flu,1,30.0,3.0,11.92,C01049,Medina,E004,Web,Completed,0,27.0
ORD001192,2024-11-04 03:57:02,P0314,Omega-3 Fish Oil Bottle - Store Brand,Vitamins,1,59.66,2.98,26.93,C00572,Medina,E073,Mobile,Completed,1,56.68
ORD001193,2025-08-27 22:04:22,P0284,Johnson's Baby Oil 200ml Box - Store Brand,Baby Care,1,30.04,1.5,11.32,C00761,Mecca,E019,Mobile,Completed,0,28.54
ORD001194,2025-07-30 13:21:29,P0115,NeoCitran Hot Drink Pack - Store Brand,Cold & Flu,1,16.2,0.81,8.05,C00785,Riyadh,E075,Web,Completed,0,15.39
ORD001195,2024-12-30 19:42:57,P0183,Band-Aid Assorted Box - Store Brand - Store Brand - Store Brand,First Aid,3,19.02,2.85,8.04,C00461,Riyadh,E062,Mobile,Completed,0,16.17
ORD001196,2025-08-05 01:30:37,P0157,Mometasone Furoate 0.1% 15g Box - Store Brand,Dermatology,1,92.73,9.27,31.76,C00830,Medina,E067,Web,Completed,1,83.46
ORD001197,2025-08-08 13:51:43,P0286,Femibion Prenatal Box - Store Brand - Store Brand,Vitamins,1,75.29,11.29,40.09,C00057,Khobar,E023,Web,Completed,0,64.0
ORD001198,2024-12-13 21:25:53,P0370,Johnson's Baby Oil 200ml Pack - Store Brand,Baby Care,1,30.82,1.54,12.47,C01196,Riyadh,E029,Web,Completed,0,29.28
ORD001199,2025-08-09 20:03:50,P0337,NeoCitran Hot Drink Pack - Store Brand - Store Brand - Store Brand,Cold & Flu,1,8.75,1.31,4.55,C00349,Riyadh,E059,Mobile,Completed,0,7.44
ORD001200,2025-05-04 01:31:18,P0234,Earol Ear Drops Pack - Store Brand - Store Brand,Ear Care,4,30.16,1.51,21.72,C00882,Jeddah,E047,Mobile,Completed,0,28.65
ORD001201,2024-12-03 21:51:15,P0030,Redoxon Vitamin C 1000mg Box,Vitamins,2,64.66,6.47,27.4,C00405,Khobar,E071,Retail,Completed,0,58.19
ORD001202,2024-05-05 10:41:38,P0019,NeoCitran Hot Drink Pack,Cold & Flu,2,51.42,2.57,20.4,C00330,Jeddah,E032,Web,Completed,0,48.85
ORD001203,2024-09-16 07:48:46,P0327,Neutrogena Hydro Boost Box - Store Brand,Skincare,3,246.3,36.94,83.4,C00858,Jeddah,E023,Web,Completed,0,209.36
ORD001204,2024-06-01 22:18:24,P0347,Refresh Tears Eye Drops Box - Store Brand - Store Brand - Store Brand,Eye Care,3,34.95,0.0,25.68,C00079,Riyadh,E116,Retail,Completed,0,34.95
ORD001205,2024-08-31 07:39:14,P0082,Ventolin Inhaler Pack,Respiratory,1,202.9,30.44,83.69,C00127,Jeddah,E060,Web,Completed,0,172.46
ORD001206,2024-11-25 15:11:53,P0109,Band-Aid Assorted Bottle - Store Brand,First Aid,3,27.45,0.0,12.03,C00281,Medina,E026,Web,Completed,1,27.45
ORD001207,2024-08-23 06:58:50,P0288,Duphaston 10mg Pack - Store Brand - Store Brand,Women's Health,1,33.26,1.66,13.84,C00290,Dammam,E077,Web,Completed,1,31.6
ORD001208,2024-06-17 14:12:15,P0315,Pampers Baby Dry Pack - Store Brand - Store Brand - Store Brand - Store Brand,Baby Care,3,74.91,11.24,39.09,C00337,Jeddah,E100,Mobile,Completed,1,63.67
ORD001209,2024-03-23 08:28:40,P0342,Gaviscon 200ml Bottle - Store Brand - Store Brand - Store Brand - Store Brand,Gastrointestinal,1,14.53,2.18,5.27,C01134,Dammam,E077,Web,Completed,0,12.35
ORD001210,2025-04-20 23:52:28,P0164,Duphaston 10mg Box - Store Brand,Women's Health,2,126.4,12.64,53.5,C01074,Jeddah,E083,Web,Completed,0,113.76
ORD001211,2024-12-12 22:36:04,P0361,Omega-3 Fish Oil Pack - Store Brand - Store Brand - Store Brand,Vitamins,1,34.43,3.44,19.12,C01095,Medina,E081,Web,Returned,0,30.99
ORD001212,2025-04-05 16:24:22,P0292,Band-Aid Assorted Bottle - Store Brand - Store Brand - Store Brand,First Aid,1,5.27,0.79,1.97,C00892,Khobar,E064,Web,Completed,1,4.48
ORD001213,2025-08-27 16:26:00,P0227,Panadol Extra Box - Store Brand - Store Brand,Pain Relief,1,6.0,0.9,1.7,C00807,Medina,E044,Mobile,Completed,0,5.1
ORD001214,2024-08-20 08:07:47,P0348,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand,Dermatology,3,155.85,7.79,70.35,C00611,Dammam,E028,Web,Completed,1,148.06
ORD001215,2024-06-10 21:45:43,P0036,Cetaphil Gentle Cleanser Box,Skincare,3,235.74,11.79,89.34,C00813,Riyadh,E074,Mobile,Completed,0,223.95
ORD001216,2025-01-24 17:41:48,P0077,Duphaston 10mg Bottle,Women's Health,3,234.87,11.74,104.34,C00813,Riyadh,E079,Mobile,Completed,1,223.13
ORD001217,2025-08-12 13:11:46,P0154,Imodium 2mg Pack - Store Brand,Gastrointestinal,2,49.54,7.43,15.46,C00769,Riyadh,E100,Mobile,Completed,0,42.11
ORD001218,2025-03-24 13:37:26,P0351,Band-Aid Assorted Bottle - Store Brand,First Aid,5,36.5,3.65,23.85,C00704,Khobar,E048,Web,Completed,0,32.85
ORD001219,2024-11-22 21:44:08,P0076,Duphaston 10mg Pack,Women's Health,2,159.58,23.94,55.82,C00124,Riyadh,E073,Web,Completed,1,135.64
ORD001220,2024-05-04 22:15:11,P0164,Duphaston 10mg Box - Store Brand,Women's Health,5,316.0,31.6,133.75,C00915,Medina,E083,Mobile,Returned,0,284.4
ORD001221,2024-04-07 02:22:28,P0357,Earol Ear Drops Pack - Store Brand - Store Brand - Store Brand - Store Brand - Store Brand,Ear Care,4,11.84,0.59,8.12,C00839,Dammam,E027,Mobile,Completed,0,11.25
ORD001222,2024-04-10 08:39:23,P0057,Mometasone Furoate 0.1% 15g Box,Dermatology,1,121.72,18.26,41.28,C00153,Khobar,E042,Mobile,Completed,0,103.46
ORD001223,2025-07-15 15:19:23,P0031,Omega-3 Fish Oil Pack,Vitamins,2,188.58,18.86,84.54,C00593,Dammam,E014,Web,Completed,1,169.72
ORD001224,2025-06-26 12:27:20,P0044,Sensodyne Repair & Protect Bottle,Oral Care,2,60.26,0.0,25.86,C00336,Medina,E100,Mobile,Completed,1,60.26
ORD001225,2024-10-03 00:43:02,P0157,Mometasone Furoate 0.1% 15g Box - Store Brand,Dermatology,1,92.73,13.91,31.76,C00961,Medina,E008,Web,Completed,0,78.82
ORD001226,2025-05-14 18:21:03,P0247,Otrivin Nasal Spray Box - Store Brand - Store Brand,Cold & Flu,1,14.65,1.46,5.09,C00773,Dammam,E015,Web,Completed,0,13.19
ORD001227,2024-11-30 01:12:53,P0229,Imodium 2mg Box - Store Brand - Store Brand - Store Brand,Gastrointestinal,5,56.7,8.51,28.65,C00426,Jeddah,E106,Web,Completed,0,48.19
ORD001228,2025-06-11 21:01:34,P0085,Symbicort Inhaler Pack,Respiratory,1,389.73,0.0,181.14,C00203,Riyadh,E057,Web,Completed,0,389.73
ORD001229,2025-05-29 08:24:41,P0196,Brufen 400mg Box - Store Brand,Pain Relief,2,25.58,2.56,11.18,C01177,Riyadh,E089,Web,Completed,0,23.02
ORD001230,2024-11-21 19:54:34,P0094,Aspirin 100mg Pack - Store Brand,Pain Relief,5,27.2,2.72,10.95,C00229,Medina,E116,Mobile,Completed,0,24.48
ORD001231,2024-08-12 23:52:01,P0175,Band-Aid Assorted Box - Store Brand - Store Brand,First Aid,1,7.68,0.38,3.51,C00034,Jeddah,E059,Web,Completed,0,7.3
ORD001232,2024-10-07 07:27:43,P0248,Voltaren Emulgel 50g Bottle - Store Brand - Store Brand,Pain Relief,2,58.2,0.0,17.22,C00524,Dammam,E018,Web,Completed,1,58.2
ORD001233,2025-04-04 17:36:34,P0259,NeoCitran Hot Drink Pack - Store Brand - Store Brand,Cold & Flu,3,41.04,0.0,18.54,C01180,Mecca,E117,Retail,Completed,1,41.04
ORD001234,2024-04-16 21:20:14,P0255,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand - Store Brand,Dermatology,5,277.4,27.74,67.65,C01156,Jeddah,E102,Mobile,Completed,0,249.66
ORD001235,2025-07-28 16:50:01,P0215,Panadol Advance Box - Store Brand,Pain Relief,1,12.25,0.0,4.88,C00557,Jeddah,E073,Web,Completed,0,12.25
ORD001236,2025-05-10 00:01:06,P0159,Panadol Extra Box - Store Brand,Pain Relief,1,9.53,0.0,2.71,C00470,Medina,E074,Retail,Completed,0,9.53
ORD001237,2024-05-18 17:37:27,P0182,Nivea Body Lotion 400ml Bottle - Store Brand - Store Brand,Personal Care,3,48.06,7.21,23.52,C01102,Khobar,E105,Web,Completed,0,40.85
ORD001238,2025-08-10 04:23:50,P0050,Band-Aid Assorted Bottle,First Aid,1,11.37,0.57,5.69,C00471,Riyadh,E083,Mobile,Completed,1,10.8
ORD001239,2024-04-08 15:43:48,P0125,Duphaston 10mg Pack - Store Brand,Women's Health,2,116.6,11.66,39.34,C01118,Khobar,E001,Mobile,Completed,0,104.94
ORD001240,2024-09-13 21:50:18,P0050,Band-Aid Assorted Bottle,First Aid,1,11.37,0.57,5.69,C00862,Jeddah,E034,Retail,Completed,0,10.8
ORD001241,2025-05-10 11:14:14,P0352,Earol Ear Drops Pack - Store Brand - Store Brand - Store Brand - Store Brand,Ear Care,2,9.26,0.46,5.68,C00188,Mecca,E099,Mobile,Returned,0,8.8
ORD001242,2024-08-16 15:37:05,P0103,Otrivin Nasal Spray Box - Store Brand,Cold & Flu,3,52.29,2.61,22.86,C00192,Jeddah,E040,Web,Completed,0,49.68
ORD001243,2024-06-29 20:43:51,P0381,Multivitamin Gummies Kids Box - Store Brand,Vitamins,2,83.14,0.0,31.7,C01011,Dammam,E042,Retail,Returned,0,83.14
ORD001244,2024-08-26 15:14:06,P0399,Earol Ear Drops Pack - Store Brand - Store Brand - Store Brand - Store Brand - Store Brand,Ear Care,1,3.83,0.57,1.44,C00650,Dammam,E035,Web,Completed,0,3.26
ORD001245,2024-04-13 04:05:26,P0354,Band-Aid Assorted Bottle - Store Brand - Store Brand,First Aid,1,5.15,0.77,2.99,C00783,Riyadh,E016,Mobile,Completed,1,4.38
ORD001246,2024-08-31 23:32:31,P0348,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand,Dermatology,1,51.95,7.79,23.45,C00451,Khobar,E057,Web,Completed,1,44.16
ORD001247,2025-06-24 09:41:38,P0323,Panadol Extra Box - Store Brand - Store Brand - Store Brand,Pain Relief,4,19.36,0.0,5.64,C00693,Medina,E023,Mobile,Completed,0,19.36
ORD001248,2024-07-27 11:36:25,P0382,Redoxon Vitamin C 1000mg Pack - Store Brand,Vitamins,3,73.62,0.0,34.53,C01037,Dammam,E063,Mobile,Completed,0,73.62
ORD001249,2025-02-08 09:47:32,P0356,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand - Store Brand - Store Brand,Dermatology,1,39.04,0.0,9.75,C00359,Riyadh,E103,Mobile,Completed,0,39.04
ORD001250,2025-03-12 21:29:00,P0363,Earol Ear Drops Pack - Store Brand,Ear Care,1,14.68,2.2,7.23,C00059,Khobar,E103,Web,Returned,0,12.48
ORD001251,2024-12-23 10:58:58,P0355,Earol Ear Drops Pack - Store Brand - Store Brand - Store Brand - Store Brand,Ear Care,1,5.1,0.51,3.07,C00365,Khobar,E108,Web,Returned,0,4.59
ORD001252,2024-09-17 02:48:23,P0271,Imodium 2mg Box - Store Brand - Store Brand - Store Brand - Store Brand - Store Brand,Gastrointestinal,5,25.5,0.0,15.0,C01100,Riyadh,E084,Mobile,Completed,1,25.5
ORD001253,2024-04-04 06:42:50,P0205,Gaviscon 200ml Pack - Store Brand,Gastrointestinal,5,174.5,17.45,69.45,C00800,Medina,E094,Mobile,Completed,0,157.05
ORD001254,2024-10-02 08:54:34,P0224,Pampers Baby Dry Pack - Store Brand - Store Brand - Store Brand,Baby Care,1,34.69,0.0,15.68,C00525,Medina,E017,Mobile,Completed,1,34.69
ORD001255,2024-04-22 06:05:22,P0023,Otrivin Nasal Spray Bottle,Cold & Flu,1,23.25,1.16,10.97,C00303,Medina,E111,Mobile,Completed,1,22.09
ORD001256,2024-07-23 06:56:17,P0049,Band-Aid Assorted Pack,First Aid,2,23.78,1.19,9.04,C00644,Dammam,E120,Mobile,Completed,0,22.59
ORD001257,2024-12-31 12:36:32,P0179,Symbicort Inhaler Bottle - Store Brand - Store Brand - Store Brand,Respiratory,4,511.12,0.0,264.24,C00378,Dammam,E101,Web,Completed,0,511.12
ORD001258,2025-01-30 11:54:34,P0060,Refresh Tears Eye Drops Box,Eye Care,2,91.06,9.11,35.68,C01105,Dammam,E080,Web,Completed,0,81.95
ORD001259,2024-04-14 02:28:06,P0190,Band-Aid Assorted Box - Store Brand - Store Brand - Store Brand,First Aid,4,21.36,0.0,9.48,C00418,Dammam,E095,Retail,Completed,0,21.36
ORD001260,2025-05-15 23:47:22,P0203,Ventolin Inhaler Bottle - Store Brand,Respiratory,1,175.82,8.79,72.19,C00476,Riyadh,E021,Web,Completed,0,167.03
ORD001261,2024-06-02 12:33:43,P0330,Nivea Body Lotion 400ml Bottle - Store Brand - Store Brand - Store Brand - Store Brand,Personal Care,2,16.58,0.0,9.28,C00851,Mecca,E015,Retail,Completed,1,16.58
ORD001262,2025-05-13 20:34:05,P0268,Duphaston 10mg Pack - Store Brand - Store Brand - Store Brand,Women's Health,2,50.76,0.0,23.12,C00141,Dammam,E040,Web,Completed,0,50.76
ORD001263,2024-06-30 13:02:36,P0386,Pampers Baby Dry Pack - Store Brand - Store Brand - Store Brand,Baby Care,1,38.24,3.82,16.49,C00012,Riyadh,E079,Mobile,Completed,1,34.42
ORD001264,2025-06-09 15:55:29,P0202,Symbicort Inhaler Bottle - Store Brand - Store Brand - Store Brand - Store Brand - Store Brand,Respiratory,1,68.37,3.42,38.93,C00547,Dammam,E066,Web,Returned,0,64.95
ORD001265,2025-08-16 23:48:42,P0082,Ventolin Inhaler Pack,Respiratory,1,202.9,0.0,83.69,C01182,Dammam,E092,Web,Completed,0,202.9
ORD001266,2024-10-02 23:27:44,P0345,Otrivin Nasal Spray Box - Store Brand - Store Brand - Store Brand,Cold & Flu,1,8.8,0.44,3.83,C00014,Dammam,E094,Mobile,Completed,1,8.36
ORD001267,2025-08-24 02:18:49,P0325,Panadol Extra Pack - Store Brand - Store Brand - Store Brand,Pain Relief,2,9.04,0.9,5.22,C00758,Riyadh,E098,Retail,Completed,0,8.14
ORD001268,2025-08-18 12:56:36,P0124,Voltaren Emulgel 50g Bottle - Store Brand - Store Brand,Pain Relief,1,22.1,0.0,12.01,C00780,Jeddah,E096,Retail,Completed,0,22.1
ORD001269,2024-08-23 16:17:58,P0188,Symbicort Inhaler Bottle - Store Brand - Store Brand - Store Brand - Store Brand,Respiratory,5,493.1,0.0,322.55,C00676,Medina,E019,Mobile,Completed,0,493.1
ORD001270,2024-07-26 17:00:25,P0083,Ventolin Inhaler Bottle,Respiratory,1,222.78,0.0,98.52,C00808,Mecca,E074,Web,Completed,0,222.78
ORD001271,2025-07-24 07:18:22,P0088,Colgate Total Pack,Oral Care,4,75.96,11.39,37.36,C00713,Jeddah,E058,Retail,Completed,0,64.57
ORD001272,2025-05-20 23:10:41,P0400,Neutrogena Hydro Boost Box - Store Brand,Skincare,2,208.96,20.9,70.2,C00152,Jeddah,E084,Mobile,Returned,0,188.06
ORD001273,2024-08-14 16:29:36,P0146,Aspirin 100mg Bottle - Store Brand,Pain Relief,1,5.27,0.79,2.62,C00729,Khobar,E099,Mobile,Completed,0,4.48
ORD001274,2025-04-30 03:28:07,P0154,Imodium 2mg Pack - Store Brand,Gastrointestinal,1,24.77,2.48,7.73,C01136,Medina,E055,Mobile,Returned,0,22.29
ORD001275,2024-06-04 10:24:45,P0133,Otrivin Nasal Spray Box - Store Brand - Store Brand,Cold & Flu,1,10.63,1.59,6.27,C00698,Medina,E107,Web,Completed,0,9.04
ORD001276,2024-06-29 01:38:12,P0073,Pampers Baby Dry Pack,Baby Care,4,487.56,48.76,215.0,C00585,Riyadh,E058,Web,Cancelled,0,438.8
ORD001277,2025-04-18 23:58:48,P0263,Nivea Body Lotion 400ml Bottle - Store Brand - Store Brand,Personal Care,1,15.13,0.76,9.96,C00864,Jeddah,E019,Mobile,Completed,0,14.37
